,label,count,start_date,end_date,activity_span,name,matched_name,distance,dup_count,item,itemLabel,surname,initials,canonical_string,orcid,viaf,isni,harv,ipni,abbr,yob,yod,wyb,wye
135,"Forde, N.",2813,1898.0,1991.0,93.0,"Forde, N.","Forde, N.",0.0,1,http://www.wikidata.org/entity/Q21395061,Neville Forde,Forde,N.,"Forde, N.",,,,64223,2821-1,Forde,,,,
136,"Perry, R.",2782,1942.0,1979.0,37.0,"Perry, R.","Perry, R.",0.0,1,http://www.wikidata.org/entity/Q25800152,Rob Perry,Perry,R.,"Perry, R.",,,,,,,,,,
137,"Duretto, M.F.",2756,1991.0,2018.0,27.0,"Duretto, M.F.","Duretto, M.F.",0.0,1,http://www.wikidata.org/entity/Q5996322,Marco F. Duretto,Duretto,M.F.,"Duretto, M.F.",,,,63738,37683-1,Duretto,1964.0,,,
138,"Somerville, J.",2729,1885.0,1968.0,83.0,"Somerville, J.","Somerville, J.",0.0,1,http://www.wikidata.org/entity/Q76892375,Janet Somerville,Somerville,J.,"Somerville, J.",,189705844,,,,,1887.0,1969.0,,
139,"French, C.J.",2718,1907.0,2018.0,111.0,"French, C.J.","French, C.J.",0.0,1,http://www.wikidata.org/entity/Q26251034,Christopher J. French,French,C.J.,"French, C.J.",,,,,20019891-1,C.J.French,,,,
140,"Craven, L.",2702,1960.0,2006.0,46.0,"Craven, L.","Craven, L.",0.0,1,http://www.wikidata.org/entity/Q6708677,Lyndley Craven,Craven,L.,"Craven, L.",,309880400,,93179,12457-1,Craven,1945.0,2014.0,,
141,"Halford, D.A.",2682,1984.0,2018.0,34.0,"Halford, D.A.","Halford, D.A.",0.0,1,http://www.wikidata.org/entity/Q15711547,David A. Halford,Halford,D.A.,"Halford, D.A.",,,,77960,35901-1,Halford,,,,
142,"Simon, B.K.",2669,1946.0,2013.0,67.0,"Simon, B.K.","Simon, B.K.",0.0,1,http://www.wikidata.org/entity/Q5734662,Bryan Kenneth Simon,Simon,B.K.,"Simon, B.K.",,,,9723.0,9666-1,B.K.Simon,1943.0,2015.0,,
143,"White, S.A.",2660,1897.0,2013.0,116.0,"White, S.A.","White, S.A.",0.0,1,http://www.wikidata.org/entity/Q7410742,Samuel Albert White,White,S.A.,"White, S.A.",,93600209,0000 0000 6511 9417,18898.0,,,1870.0,1954.0,,
144,"Beadle, N.C.W.",2650,1932.0,1989.0,57.0,"Beadle, N.C.W.","Beadle, N.C.W.",0.0,1,http://www.wikidata.org/entity/Q21505822,Noel Charles William Beadle,Beadle,N.C.W.,"Beadle, N.C.W.",,22224347,,37315.0,575-1,N.C.W.Beadle,1914.0,1998.0,,
145,"McDonald, W.J.",2621,1873.0,2015.0,142.0,"McDonald, W.J.","McDonald, W.J.",0.0,1,http://www.wikidata.org/entity/Q47122308,William J. McDonald,McDonald,W.J.,"McDonald, W.J.",,,,,39458-1,W.J.McDonald,,,,
146,"Carrick, J.",2612,1952.0,1979.0,27.0,"Carrick, J.","Carrick, J.",0.0,1,http://www.wikidata.org/entity/Q21505777,John Carrick,Carrick,J.,"Carrick, J.",,94593302,,77266,12115-1,Carrick,1914.0,1978.0,,
147,"Waterhouse, J.T.",2598,1936.0,1991.0,55.0,"Waterhouse, J.T.","Waterhouse, J.T.",0.0,1,http://www.wikidata.org/entity/Q5933646,John Teast Waterhouse,Waterhouse,J.T.,"Waterhouse, J.T.",,,,76657,12467-1,J.T.Waterh.,1924.0,1983.0,,
148,"Williams, K.A.",2582,1959.0,1992.0,33.0,"Williams, K.A.","Williams, K.A.",0.0,1,http://www.wikidata.org/entity/Q22109408,Kevin A. Williams,Williams,K.A.,"Williams, K.A.",,,,,,,,,,
149,"Wapstra, M.",2530,1992.0,2019.0,27.0,"Wapstra, M.","Wapstra, M.",0.0,1,http://www.wikidata.org/entity/Q21612226,Mark Wapstra,Wapstra,M.,"Wapstra, M.",,,,,20009923-1,Wapstra,1971.0,,,
150,"Morris, A.",2528,1872.0,2016.0,144.0,"Morris, A.","Morris, A.",0.0,1,http://www.wikidata.org/entity/Q4710866,Albert Morris,Morris,A.,"Morris, A.",,41054568,0000 0000 8223 1806,29342.0,,,1886.0,1939.0,,
151,"Boomsma, C.D.",2491,1907.0,1992.0,85.0,"Boomsma, C.D.","Boomsma, C.D.",0.0,1,http://www.wikidata.org/entity/Q21339324,Clifford David Boomsma,Boomsma,C.D.,"Boomsma, C.D.",,91266178,,72560,966-1,Boomsma,1915.0,2004.0,,
152,"Makinson, R.O.",2482,1981.0,2009.0,28.0,"Makinson, R.O.","Makinson, R.O.",0.0,1,http://www.wikidata.org/entity/Q21338996,Robert Owen Makinson,Makinson,R.O.,"Makinson, R.O.",,,,,36019-1,Makinson,1956.0,,,
153,"Stevens, N.",2464,1953.0,2000.0,47.0,"Stevens, N.","Stevens, N.",0.0,1,http://www.wikidata.org/entity/Q433487,Nettie Stevens,Stevens,N.,"Stevens, N.",,388020,0000 0000 4239 6243,,,,1861.0,1912.0,,
154,"Fitzgerald, W.V.",2432,1874.0,1978.0,104.0,"Fitzgerald, W.V.","Fitzgerald, W.V.",0.0,1,http://www.wikidata.org/entity/Q6167753,William Vincent Fitzgerald,Fitzgerald,W.V.,"Fitzgerald, W.V.",,,,34066.0,2765-1,W.Fitzg.,1867.0,1929.0,,
155,"Clemens, M.S.",2428,1916.0,1958.0,42.0,"Clemens, M.S.","Clemens, M.S.",0.0,1,http://www.wikidata.org/entity/Q6780787,Mary Strong Clemens,Clemens,M.S.,"Clemens, M.S.",,1036155284800787060724,,9634.0,,,1873.0,1968.0,,
156,"Greuter, W.",2423,1973.0,2001.0,28.0,"Greuter, W.","Greuter, W.",0.0,1,http://www.wikidata.org/entity/Q123950,Werner Greuter,Greuter,W.,"Greuter, W.",0000-0002-8677-7544,44388294,0000 0001 1918 5613,67399.0,3379-1,Greuter,1938.0,,,
157,"Nicholls, W.H.",2400,1921.0,1962.0,41.0,"Nicholls, W.H.","Nicholls, W.H.",0.0,1,http://www.wikidata.org/entity/Q10393700,William Henry Nicholls,Nicholls,W.H.,"Nicholls, W.H.",,92594457,,23849,6958-1,Nicholls,1885.0,1951.0,,
158,"Schofield, W.B.",2374,1883.0,1996.0,113.0,"Schofield, W.B.","Schofield, W.B.",0.0,1,http://www.wikidata.org/entity/Q21340086,Wilfred Borden Schofield,Schofield,W.B.,"Schofield, W.B.",,48178548,0000 0001 1636 6929,2870,26342-1,W.B.Schofield,1927.0,2008.0,,
159,"Weston, A.S.",2362,1892.0,1999.0,107.0,"Weston, A.S.","Weston, A.S.",0.0,1,http://www.wikidata.org/entity/Q21612531,Arthur Stewart Weston,Weston,A.S.,"Weston, A.S.",,,,,13335-1,A.S.Weston,1932.0,,,
160,"Black, J.M.",2355,1819.0,2016.0,197.0,"Black, J.M.","Black, J.M.",0.0,1,http://www.wikidata.org/entity/Q924556,John McConnell Black,Black,J.M.,"Black, J.M.",,78621052,0000 0000 6406 6456,372.0,828-1,J.M.Black,1855.0,1951.0,,
161,"Jackson, G.",2285,1880.0,2008.0,128.0,"Jackson, G.","Jackson, G.",0.0,1,http://www.wikidata.org/entity/Q4160115,George Jackson,Jackson,G.,"Jackson, G.",,,,36928.0,4364-1,Jacks.,1790.0,1811.0,,
162,"Bougher, N.L.",2273,1982.0,2018.0,36.0,"Bougher, N.L.","Bougher, N.L.",0.0,1,http://www.wikidata.org/entity/Q21506359,Neale Lorne Bougher,Bougher,N.L.,"Bougher, N.L.",,,,83124,16393-1,Bougher,1959.0,,,
163,"Vickery, J.W.",2272,1912.0,1978.0,66.0,"Vickery, J.W.","Vickery, J.W.",0.0,1,http://www.wikidata.org/entity/Q6297664,Joyce Winifred Vickery,Vickery,J.W.,"Vickery, J.W.",,317277710,,27843.0,11165-1,Vickery,1908.0,1979.0,,
164,"Bennett, E.M.",2234,1941.0,2012.0,71.0,"Bennett, E.M.","Bennett, E.M.",0.0,1,http://www.wikidata.org/entity/Q20155122,Eleanor Marion Bennett,Bennett,E.M.,"Bennett, E.M.",,286049057,,11296.0,12344-1,E.M.Benn.,1942.0,,,
165,"Wilson, P.",2234,1950.0,2006.0,56.0,"Wilson, P.","Wilson, P.",0.0,1,http://www.wikidata.org/entity/Q2505994,Percy Wilson,Wilson,P.,"Wilson, P.",,54149106196368491569,,28046.0,11742-1,P.Wilson,1879.0,1944.0,,
166,"Southcott, R.V.",2161,1937.0,1994.0,57.0,"Southcott, R.V.","Southcott, R.V.",0.0,1,http://www.wikidata.org/entity/Q3441567,Ronald Vernon Southcott,Southcott,R.V.,"Southcott, R.V.",,18466483,0000 0000 6327 5029,,,,1918.0,1998.0,,
167,"Lally, T.R.",2146,1976.0,2016.0,40.0,"Lally, T.R.","Lally, T.R.",0.0,1,http://www.wikidata.org/entity/Q21391002,Terena R. Lally,Lally,T.R.,"Lally, T.R.",,,,,20013870-1,Lally,,,,
168,"Brockman, G.",2122,1994.0,2017.0,23.0,"Brockman, G.","Brockman, G.",0.0,1,http://www.wikidata.org/entity/Q21506514,Garry Brockman,Brockman,G.,"Brockman, G.",,,,,20004586-1,G.Brockman,1954.0,,,
169,"Hartley, T.G.",2116,1930.0,2004.0,74.0,"Hartley, T.G.","Hartley, T.G.",0.0,1,http://www.wikidata.org/entity/Q349605,Thomas Gordon Hartley,Hartley,T.G.,"Hartley, T.G.",,,,8575.0,3688-1,T.G.Hartley,1931.0,2016.0,,
170,"Strid, A.",2096,1972.0,1993.0,21.0,"Strid, A.","Strid, A.",0.0,1,http://www.wikidata.org/entity/Q13409388,Arne Strid,Strid,A.,"Strid, A.",,5182643,0000 0001 0950 5425,68047,10219-1,Strid,1943.0,,,
171,"Simson, A.",2077,1838.0,1978.0,140.0,"Simson, A.","Simson, A.",0.0,1,http://www.wikidata.org/entity/Q2871726,Augustus Simson,Simson,A.,"Simson, A.",,,,43090.0,13324-1,Simson,1836.0,1919.0,,
172,"Brown, A.J.",2072,1941.0,2017.0,76.0,"Brown, A.J.","Brown, A.J.",0.0,1,http://www.wikidata.org/entity/Q33665234,A.J. Brown,Brown,A.J.,"Brown, A.J.",,,,,39445-1,A.J.Br.,,,,
173,"Clark, M.",2063,1895.0,1990.0,95.0,"Clark, M.","Clark, M.",0.0,1,http://www.wikidata.org/entity/Q36622362,Mindi Clark,Clark,M.,"Clark, M.",,,,,20016923-1,M.Clark,,,,
174,"Morton, A.",2050,1886.0,2005.0,119.0,"Morton, A.","Morton, A.",0.0,1,http://www.wikidata.org/entity/Q21535320,Alexander Morton,Morton,A.,"Morton, A.",,9393153954910805680008,,,,,1854.0,1907.0,,
175,"Jacobs, S.",2020,1896.0,2008.0,112.0,"Jacobs, S.","Jacobs, S.",0.0,1,http://www.wikidata.org/entity/Q2528400,Surrey Jacobs,Jacobs,S.,"Jacobs, S.",,1379991,0000 0000 6344 1429,,13296-1,S.W.L.Jacobs,1946.0,2009.0,,
176,"Allen, M.G.",2019,1996.0,1997.0,1.0,"Allen, M.G.","Allen, M.G.",0.0,1,http://www.wikidata.org/entity/Q22107044,Michael G. Allen,Allen,M.G.,"Allen, M.G.",,,,,,,,,,
177,"Tracey, J.G.",1992,1950.0,2000.0,50.0,"Tracey, J.G.","Tracey, J.G.",0.0,1,http://www.wikidata.org/entity/Q19060983,John Geoffrey Tracey,Tracey,J.G.,"Tracey, J.G.",,55413873,,,27878-1,Tracey,1930.0,2004.0,,
178,"Tate, R.",1982,1837.0,1997.0,160.0,"Tate, R.","Tate, R.",0.0,1,http://www.wikidata.org/entity/Q7288153,Ralph Tate,Tate,R.,"Tate, R.",,15134454,0000 0000 8094 8264,8348.0,10443-1,Tate,1840.0,1901.0,,
179,"Barlow, B.A.",1970,1956.0,2000.0,44.0,"Barlow, B.A.","Barlow, B.A.",0.0,1,http://www.wikidata.org/entity/Q6398703,Bryan Alwyn Barlow,Barlow,B.A.,"Barlow, B.A.",,6573961,0000 0000 4259 4856,72930,483-1,Barlow,1933.0,,,
180,"Guymer, G.P.",1963,1926.0,2015.0,89.0,"Guymer, G.P.","Guymer, G.P.",0.0,1,http://www.wikidata.org/entity/Q5883585,Gordon P. Guymer,Guymer,G.P.,"Guymer, G.P.",,43992897,0000 0000 4383 4567,,12449-1,Guymer,1953.0,,,
181,"MacKee, H.S.",1948,1864.0,1996.0,132.0,"MacKee, H.S.","MacKee, H.S.",0.0,1,http://www.wikidata.org/entity/Q21519729,Hugh Shaw MacKee,MacKee,H.S.,"MacKee, H.S.",,58083262,0000 0001 0976 4902,44295,22692-1,MacKee,1912.0,1995.0,,
182,"Wilson, J.B.",1945,1872.0,1989.0,117.0,"Wilson, J.B.","Wilson, J.B.",0.0,1,http://www.wikidata.org/entity/Q21612774,John Bracebridge Wilson,Wilson,J.B.,"Wilson, J.B.",,80444445,,35120,31798-1,J.B.Wilson,1828.0,1895.0,,
183,"Hamilton, A.A.",1923,1896.0,1922.0,26.0,"Hamilton, A.A.","Hamilton, A.A.",0.0,1,http://www.wikidata.org/entity/Q5706952,Arthur Andrew Hamilton,Hamilton,A.A.,"Hamilton, A.A.",,,,77997.0,3598-1,A.A.Ham.,1855.0,1929.0,,
184,"Messina, A.",1920,2005.0,2020.0,15.0,"Messina, A.","Messina, A.",0.0,1,http://www.wikidata.org/entity/Q18986897,Andre Messina,Messina,A.,"Messina, A.",,,,,20016742-1,Messina,,,,
185,"Jarman, S.J.",1910,1970.0,2015.0,45.0,"Jarman, S.J.","Jarman, S.J.",0.0,1,http://www.wikidata.org/entity/Q26713197,S.Jean Jarman,Jarman,S.J.,"Jarman, S.J.",,,,69524,4432-1,Jarman,,,,
186,"Dietrich, A.",1885,1836.0,1965.0,129.0,"Dietrich, A.","Dietrich, A.",0.0,1,http://www.wikidata.org/entity/Q76851,Amalie Dietrich,Dietrich,A.,"Dietrich, A.",,77113813,0000 0000 3219 7769,8587.0,,,1821.0,1891.0,,
187,"Mathieson, M.T.",1847,1999.0,2018.0,19.0,"Mathieson, M.T.","Mathieson, M.T.",0.0,1,http://www.wikidata.org/entity/Q26714608,M.T. Mathieson,Mathieson,M.T.,"Mathieson, M.T.",,,,,20017180-1,M.T.Mathieson,,,,
188,"Boland, D.J.",1813,1969.0,1997.0,28.0,"Boland, D.J.","Boland, D.J.",0.0,1,http://www.wikidata.org/entity/Q21339944,Douglas John Boland,Boland,D.J.,"Boland, D.J.",,277927007,0000 0003 8469 2886,,12098-1,Boland,1947.0,2001.0,,
189,"Carr, D.J.",1807,1954.0,1996.0,42.0,"Carr, D.J.","Carr, D.J.",0.0,1,http://www.wikidata.org/entity/Q5086693,Dennis John Carr,Carr,D.J.,"Carr, D.J.",,70063576,0000 0001 1666 9903,,16920-1,D.J.Carr,1915.0,2008.0,,
190,"Orme, A.E.",1806,1983.0,2019.0,36.0,"Orme, A.E.","Orme, A.E.",0.0,1,http://www.wikidata.org/entity/Q59604801,Andrew E. Orme,Orme,A.E.,"Orme, A.E.",,,,,20032849-1,Orme,,,,
191,"Crichton, G.A.",1793,1945.0,1997.0,52.0,"Crichton, G.A.","Crichton, G.A.",0.0,1,http://www.wikidata.org/entity/Q47115863,George A. Crichton,Crichton,G.A.,"Crichton, G.A.",,,,,17519-1,Crichton,,1989.0,,
192,"Craig, G.F.",1787,1984.0,2019.0,35.0,"Craig, G.F.","Craig, G.F.",0.0,1,http://www.wikidata.org/entity/Q26713798,Gillian F. Craig,Craig,G.F.,"Craig, G.F.",,,,,20013181-1,G.F.Craig,,,,
193,"Eichler, H.",1778,1956.0,2000.0,44.0,"Eichler, H.","Eichler, H.",0.0,1,http://www.wikidata.org/entity/Q4530123,Hansjörg Eichler,Eichler,H.,"Eichler, H.",,32459507,0000 0000 6318 0476,111.0,2489-1,H.Eichler,1916.0,1992.0,,
194,"Barrett, R.L.",1726,1991.0,2017.0,26.0,"Barrett, R.L.","Barrett, R.L.",0.0,1,http://www.wikidata.org/entity/Q18982878,Russell Lindsay Barrett,Barrett,R.L.,"Barrett, R.L.",0000-0003-0360-8321,,,,38718-1,R.L.Barrett,1977.0,,,
195,"Cargill, D.C.",1682,1980.0,2019.0,39.0,"Cargill, D.C.","Cargill, D.C.",0.0,1,http://www.wikidata.org/entity/Q19799697,Dale Christine Cargill,Cargill,D.C.,"Cargill, D.C.",,,,31,39269-1,Cargill,1957.0,,,
196,"Smith, T.J.",1676,1954.0,1979.0,25.0,"Smith, T.J.","Smith, T.J.",0.0,1,http://www.wikidata.org/entity/Q33693815,T.J. Smith,Smith,T.J.,"Smith, T.J.",,,,,35316-1,T.J.Sm.,,,,
197,"Evans, O.D.",1672,1911.0,1981.0,70.0,"Evans, O.D.","Evans, O.D.",0.0,1,http://www.wikidata.org/entity/Q6047911,Obed David Evans,Evans,O.D.,"Evans, O.D.",,,,39222,2594-1,O.D.Evans,1889.0,1975.0,,
198,"Cunningham, A.",1663,1791.0,1928.0,137.0,"Cunningham, A.","Cunningham, A.",0.0,1,http://www.wikidata.org/entity/Q545888,Allan Cunningham,Cunningham,A.,"Cunningham, A.",,15528184,0000 0000 6317 2409,46902.0,1916-1,A.Cunn.,1791.0,1839.0,,
199,"Fletcher, J.J.",1662,1880.0,1992.0,112.0,"Fletcher, J.J.","Fletcher, J.J.",0.0,1,http://www.wikidata.org/entity/Q6284326,Joseph James Fletcher,Fletcher,J.J.,"Fletcher, J.J.",,92021133,0000 0000 6543 4353,,,,1850.0,1926.0,,
200,"Kodela, P.G.",1626,1984.0,2017.0,33.0,"Kodela, P.G.","Kodela, P.G.",0.0,1,http://www.wikidata.org/entity/Q18986279,Phillip Gerhard Kodela,Kodela,P.G.,"Kodela, P.G.",,,,,35961-1,Kodela,1962.0,1989.0,,
201,"Baker, R.T.",1617,1856.0,2009.0,153.0,"Baker, R.T.","Baker, R.T.",0.0,1,http://www.wikidata.org/entity/Q7329451,Richard Thomas Baker,Baker,R.T.,"Baker, R.T.",,56100555,0000 0000 6402 8265,25437.0,409-1,R.T.Baker,1854.0,1941.0,,
202,"Munir, A.A.",1603,1937.0,1988.0,51.0,"Munir, A.A.","Munir, A.A.",0.0,1,http://www.wikidata.org/entity/Q21521892,Ahmad Abid Munir,Munir,A.A.,"Munir, A.A.",,,,,6780-1,Munir,1936.0,,,
203,"Wilson, F.R.M.",1600,1827.0,1997.0,170.0,"Wilson, F.R.M.","Wilson, F.R.M.",0.0,1,http://www.wikidata.org/entity/Q5482813,Francis Robert Muter Wilson,Wilson,F.R.M.,"Wilson, F.R.M.",,279155284798087060699,,62394.0,11733-1,F.Wilson,1832.0,1903.0,,
204,"McDonald, K.",1596,1886.0,2018.0,132.0,"McDonald, K.","McDonald, K.",0.0,1,http://www.wikidata.org/entity/Q22110845,Keith McDonald,McDonald,K.,"McDonald, K.",,,,,,,,,,
205,"Puttock, C.F.",1595,1953.0,1997.0,44.0,"Puttock, C.F.","Puttock, C.F.",0.0,1,http://www.wikidata.org/entity/Q19953641,Christopher Francis Puttock,Puttock,C.F.,"Puttock, C.F.",,,,73915,33941-1,Puttock,1954.0,,,
206,"Hnatiuk, R.",1576,1928.0,2007.0,79.0,"Hnatiuk, R.","Hnatiuk, R.",0.0,1,http://www.wikidata.org/entity/Q7358344,Roger Hnatiuk,Hnatiuk,R.,"Hnatiuk, R.",,93297463,0000 0000 6738 744X,60509,31944-1,Hnatiuk,1946.0,,,
207,"Hemsley, J.H.",1550,1923.0,1993.0,70.0,"Hemsley, J.H.","Hemsley, J.H.",0.0,1,http://www.wikidata.org/entity/Q5643449,James Hatton Hemsley,Hemsley,J.H.,"Hemsley, J.H.",,,,,3824-1,J.H.Hemsl.,1923.0,,,
208,"Jackson, W.D.",1550,1943.0,1998.0,55.0,"Jackson, W.D.","Jackson, W.D.",0.0,1,http://www.wikidata.org/entity/Q6167597,William Dalziel Jackson,Jackson,W.D.,"Jackson, W.D.",,,,68667,4368-1,W.D.Jacks.,1921.0,2002.0,,
209,"Hodgon, J.",1541,1994.0,2005.0,11.0,"Hodgon, J.","Hodgon, J.",0.0,1,http://www.wikidata.org/entity/Q26713110,J. Hodgon,Hodgon,J.,"Hodgon, J.",,,,,20016085-1,Hodgon,,,,
210,"Hill, R.",1530,1925.0,2009.0,84.0,"Hill, R.","Hill, R.",0.0,1,http://www.wikidata.org/entity/Q9310294,Richard Hill,Hill,R.,"Hill, R.",,18660453,0000 0000 5555 831X,,,,1795.0,1872.0,,
211,"Leiper, G.",1526,1983.0,2018.0,35.0,"Leiper, G.","Leiper, G.",0.0,1,http://www.wikidata.org/entity/Q33680824,Glenn Leiper,Leiper,G.,"Leiper, G.",,,,,20024706-1,Leiper,,,,
212,"Stevens, G.N.",1525,1974.0,1999.0,25.0,"Stevens, G.N.","Stevens, G.N.",0.0,1,http://www.wikidata.org/entity/Q21339584,Gweneth Nell Stevens,Stevens,G.N.,"Stevens, G.N.",,,,,27209-1,G.N.Stevens,,,,
213,"Duncan, F.",1521,1944.0,2007.0,63.0,"Duncan, F.","Duncan, F.",0.0,1,http://www.wikidata.org/entity/Q33670266,Fred Duncan,Duncan,F.,"Duncan, F.",,,,,20001579-1,F.Duncan,,,,
