,label,i18nCode,count,fq,start_date,end_date,activity_span,index,name,matched_name,distance,item_count,items,item_labels
880,"Jones, D.","collector.Jones, D.",834,"collector:""Jones, D.""",1878.0,2017.0,139.0,868,"Jones, D.","Jones, D.",0.0,3,http://www.wikidata.org/entity/Q47119672|http://www.wikidata.org/entity/Q21503721|http://www.wikidata.org/entity/Q22107600,D. Jones|Dorothy Jones|D.A. Jones
106,"Mitchell, A.","collector.Mitchell, A.",4569,"collector:""Mitchell, A.""",1895.0,2013.0,118.0,251,"Mitchell, A.","Mitchell, A.",0.0,4,http://www.wikidata.org/entity/Q4707343|http://www.wikidata.org/entity/Q36506183|http://www.wikidata.org/entity/Q88808644|http://www.wikidata.org/entity/Q51841384,Alan Mitchell|A.A. Mitchell|A.M. Mitchell|Adam Mitchell
263,"Baker, J.","collector.Baker, J.",4164,"collector:""Baker, J.""",1895.0,1997.0,102.0,882,"Baker, J.","Baker, J.",0.0,4,http://www.wikidata.org/entity/Q6220377|http://www.wikidata.org/entity/Q52352637|http://www.wikidata.org/entity/Q27974891|http://www.wikidata.org/entity/Q47113528,John Baker|Joe Baker|Jon Baker|J.M. Baker
266,"Thompson, J.","collector.Thompson, J.",4132,"collector:""Thompson, J.""",1898.0,2013.0,115.0,100,"Thompson, J.","Thompson, J.",0.0,4,http://www.wikidata.org/entity/Q928119|http://www.wikidata.org/entity/Q5946819|http://www.wikidata.org/entity/Q21516417|http://www.wikidata.org/entity/Q55317563,Jacob Thompson|Joy Thompson|John Thompson|Joseph Thompson
239,"Koch, M.","collector.Koch, M.",4493,"collector:""Koch, M.""",1819.0,1999.0,180.0,870,"Koch, M.","Koch, M.",0.0,5,http://www.wikidata.org/entity/Q1417855|http://www.wikidata.org/entity/Q13607931|http://www.wikidata.org/entity/Q21389766|http://www.wikidata.org/entity/Q50395475|http://www.wikidata.org/entity/Q21517654,Manfred Koch|Max Koch|Milan Koch|Markus Koch|Marcus Koch
299,"Brown, R.","collector.Brown, R.",3695,"collector:""Brown, R.""",1801.0,2008.0,207.0,365,"Brown, R.","Brown, R.",0.0,5,http://www.wikidata.org/entity/Q155764|http://www.wikidata.org/entity/Q4269338|http://www.wikidata.org/entity/Q7342406|http://www.wikidata.org/entity/Q7342412|http://www.wikidata.org/entity/Q21337638,Robert Brown|Robert Brown|Robert Brown|Robert Brown|Roselyn Brown
402,"Taylor, J.","collector.Taylor, J.",2667,"collector:""Taylor, J.""",1916.0,2009.0,93.0,847,"Taylor, J.","Taylor, J.",0.0,5,http://www.wikidata.org/entity/Q540244|http://www.wikidata.org/entity/Q18576426|http://www.wikidata.org/entity/Q21610307|http://www.wikidata.org/entity/Q21610317|http://www.wikidata.org/entity/Q36600448,John Taylor|Jefferys Taylor|Jane Taylor|Joseph Taylor|J.B. Taylor
468,"Brown, A.","collector.Brown, A.",1112,"collector:""Brown, A.""",1918.0,2017.0,99.0,633,"Brown, A.","Brown, A.",0.0,5,http://www.wikidata.org/entity/Q1149854|http://www.wikidata.org/entity/Q47114702|http://www.wikidata.org/entity/Q33665234|http://www.wikidata.org/entity/Q47114698|http://www.wikidata.org/entity/Q88806968,Addison Brown|Alex Brown|A.J. Brown|A.E. Brown|A.M.V. Brown
539,"Smith, T.","collector.Smith, T.",845,"collector:""Smith, T.""",1900.0,2017.0,117.0,108,"Smith, T.","Smith, T.",0.0,5,http://www.wikidata.org/entity/Q427418|http://www.wikidata.org/entity/Q21609138|http://www.wikidata.org/entity/Q33693815|http://www.wikidata.org/entity/Q36691726|http://www.wikidata.org/entity/Q47126493,Theobald Smith|Thomas Smith|T.J. Smith|Thierry Smith|T. Smith
872,"Miller, J.","collector.Miller, J.",850,"collector:""Miller, J.""",1880.0,2016.0,136.0,203,"Miller, J.","Miller, J.",0.0,6,http://www.wikidata.org/entity/Q1690875|http://www.wikidata.org/entity/Q21521507|http://www.wikidata.org/entity/Q3807964|http://www.wikidata.org/entity/Q36595234|http://www.wikidata.org/entity/Q47122634|http://www.wikidata.org/entity/Q47122635,Joaquin Miller|John Miller|Jeremy Miller|J.N. Miller|J.D. Miller|J.K. Miller
864,"Young, A.","collector.Young, A.",867,"collector:""Young, A.""",1909.0,2007.0,98.0,294,"Young, A.","Young, A.",0.0,7,http://www.wikidata.org/entity/Q561670|http://www.wikidata.org/entity/Q770669|http://www.wikidata.org/entity/Q4758995|http://www.wikidata.org/entity/Q21404524|http://www.wikidata.org/entity/Q23071063|http://www.wikidata.org/entity/Q25711264|http://www.wikidata.org/entity/Q47129414,Arthur Young|Augustus Young|Andrew Young|Aaron Young|Alexander Young|Andy Young|Adrian Young
999,"Singh, G.","collector.Singh, G.",681,"collector:""Singh, G.""",1973.0,1987.0,14.0,57,"Singh, G.","Singh, G.",0.0,8,http://www.wikidata.org/entity/Q19002166|http://www.wikidata.org/entity/Q47126288|http://www.wikidata.org/entity/Q47126283|http://www.wikidata.org/entity/Q47126279|http://www.wikidata.org/entity/Q88826563|http://www.wikidata.org/entity/Q88826570|http://www.wikidata.org/entity/Q88826577|http://www.wikidata.org/entity/Q42638614,Gurcharan Singh|Genda Singh|G.P. Singh|G.N. Singh|Gajendra Singh|Gargi Singh|Gurgeet Singh|Garima Singh
22,"Symon, D.E. | Symon, J.","collector.Symon, D.E. | Symon, J.",803,"collector:""Symon, D.E. | Symon, J.""",1997.0,2010.0,13.0,483,"Symon, D.E. | Symon, J.","Symon, D.E.",0.36,1,http://www.wikidata.org/entity/Q5799961,David Eric Symon
649,"Catcheside, P.S. | Catcheside, D.E.A.","collector.Catcheside, P.S. | Catcheside, D.E.A.",1287,"collector:""Catcheside, P.S. | Catcheside, D.E.A.""",1972.0,2009.0,37.0,432,"Catcheside, P.S. | Catcheside, D.E.A.","Catcheside, P.S.",0.39,1,http://www.wikidata.org/entity/Q88843650,Pamela S. Catcheside
845,"Sherwood, M.","collector.Sherwood, M.",899,"collector:""Sherwood, M.""",1970.0,1997.0,27.0,507,"Sherwood, M.","Sherwood, M.A.",0.39,1,http://www.wikidata.org/entity/Q21340074,Martha Allen Sherwood
807,Adams,collector.Adams,952,"collector:""Adams""",1904.0,1973.0,69.0,747,Adams,"Adams, J.",0.4,1,http://www.wikidata.org/entity/Q10307799,John Adams
309,"Maconochie, J.R.","collector.Maconochie, J.R.",3448,"collector:""Maconochie, J.R.""",1919.0,1983.0,64.0,50,"Maconochie, J.R.","Maconochie, J.",0.41,1,http://www.wikidata.org/entity/Q21339335,John Maconochie
412,"McGillivray, D.J.","collector.McGillivray, D.J.",2595,"collector:""McGillivray, D.J.""",1847.0,1987.0,140.0,515,"McGillivray, D.J.","McGillivray, D.",0.41,1,http://www.wikidata.org/entity/Q3036069,Donald McGillivray
745,"Fryxell, P.A.","collector.Fryxell, P.A.",1059,"collector:""Fryxell, P.A.""",1983.0,1993.0,10.0,271,"Fryxell, P.A.","Fryxell, P.",0.41,1,http://www.wikidata.org/entity/Q7150752,Paul Fryxell
233,"Hislop, M.","collector.Hislop, M.",4688,"collector:""Hislop, M.""",1993.0,2019.0,26.0,333,"Hislop, M.","Hislop, M.C.",0.42,1,http://www.wikidata.org/entity/Q21515864,Michael Clyde Hislop
375,"Ratkowsky, D.A.","collector.Ratkowsky, D.A.",1227,"collector:""Ratkowsky, D.A.""",1972.0,2015.0,43.0,423,"Ratkowsky, D.A.","Ratkowsky, D.(.",0.42,1,http://www.wikidata.org/entity/Q88847216,David (A.) Ratkowsky
115,"Dunlop, C.R.","collector.Dunlop, C.R.",5572,"collector:""Dunlop, C.R.""",1962.0,1999.0,37.0,671,"Dunlop, C.R.","Dunlop, C.",0.43,1,http://www.wikidata.org/entity/Q13420116,Clyde Dunlop
464,"Hnatiuk, R.J.","collector.Hnatiuk, R.J.",2087,"collector:""Hnatiuk, R.J.""",1917.0,1989.0,72.0,85,"Hnatiuk, R.J.","Hnatiuk, R.",0.43,1,http://www.wikidata.org/entity/Q7358344,Roger Hnatiuk
62,"Chippendale, G.","collector.Chippendale, G.",15753,"collector:""Chippendale, G.""",1900.0,1998.0,98.0,436,"Chippendale, G.","Chippendale, G.M.",0.44,1,http://www.wikidata.org/entity/Q5537873,George McCartney Chippendale
175,"Trudgen, M.","collector.Trudgen, M.",830,"collector:""Trudgen, M.""",1971.0,2015.0,44.0,413,"Trudgen, M.","Trudgen, M.E.",0.44,1,http://www.wikidata.org/entity/Q5990483,Malcolm Eric Trudgen
529,"McIntyre, S.","collector.McIntyre, S.",1771,"collector:""McIntyre, S.""",1982.0,2012.0,30.0,923,"McIntyre, S.","McIntyre, A.",0.44,1,http://www.wikidata.org/entity/Q21520253,Andrew McIntyre
603,"McPherson, H.","collector.McPherson, H.",1420,"collector:""McPherson, H.""",2000.0,2015.0,15.0,131,"McPherson, H.","McPherson, J.",0.44,1,http://www.wikidata.org/entity/Q59402771,J.E. McPherson
724,"Keighery, G.J. | Keighery, B.J.","collector.Keighery, G.J. | Keighery, B.J.",712,"collector:""Keighery, G.J. | Keighery, B.J.""",1993.0,2019.0,26.0,386,"Keighery, G.J. | Keighery, B.J.","Keighery, B.J.",0.44,1,http://www.wikidata.org/entity/Q21517389,Bronwen Jean Keighery
391,"Somerville, J.","collector.Somerville, J.",2729,"collector:""Somerville, J.""",1885.0,1968.0,83.0,702,"Somerville, J.","Somerville, A.",0.44,2,http://www.wikidata.org/entity/Q4720121|http://www.wikidata.org/entity/Q21609199,Alexander Somerville|Alexander Somerville
376,"Grimshaw, P.","collector.Grimshaw, P.",2819,"collector:""Grimshaw, P.""",1974.0,2015.0,41.0,274,"Grimshaw, P.","Grimshaw, P.H.",0.45,1,http://www.wikidata.org/entity/Q7167378,Percy Hall Grimshaw
508,"Lyons, M.N. | Lyons, S.D.","collector.Lyons, M.N. | Lyons, S.D.",1853,"collector:""Lyons, M.N. | Lyons, S.D.""",1997.0,2017.0,20.0,936,"Lyons, M.N. | Lyons, S.D.","Lyons, M.N.",0.45,1,http://www.wikidata.org/entity/Q21519692,Michael N. Lyons
909,"Blackwell, M.I.","collector.Blackwell, M.I.",800,"collector:""Blackwell, M.I.""",1973.0,2000.0,27.0,951,"Blackwell, M.I.","Blackwell, M.",0.45,1,http://www.wikidata.org/entity/Q21337445,Meredith Blackwell
64,"Albrecht, D.","collector.Albrecht, D.",15556,"collector:""Albrecht, D.""",1982.0,2019.0,37.0,461,"Albrecht, D.","Albrecht, D.E.",0.46,1,http://www.wikidata.org/entity/Q8354093,David Edward Albrecht
124,"Russell-Smith, J.","collector.Russell-Smith, J.",9443,"collector:""Russell-Smith, J.""",1979.0,2017.0,38.0,740,"Russell-Smith, J.","Russell-Smith, A.",0.46,1,http://www.wikidata.org/entity/Q21162742,Anthony Russell-Smith
223,"Huisman, J.","collector.Huisman, J.",1553,"collector:""Huisman, J.""",1979.0,2015.0,36.0,192,"Huisman, J.","Huisman, J.M.",0.46,1,http://www.wikidata.org/entity/Q21516642,John Marinus Huisman
426,"Donaldson, S.","collector.Donaldson, S.",2481,"collector:""Donaldson, S.""",1983.0,2007.0,24.0,523,"Donaldson, S.","Donaldson, J.",0.46,1,http://www.wikidata.org/entity/Q16066211,John Donaldson
531,"Swinbourne, R.","collector.Swinbourne, R.",1752,"collector:""Swinbourne, R.""",1957.0,1987.0,30.0,302,"Swinbourne, R.","Swinbourne, R.F.",0.46,1,http://www.wikidata.org/entity/Q36670438,Robert F.G. Swinbourne
768,"Bishop, A.D.","collector.Bishop, A.D.",1029,"collector:""Bishop, A.D.""",1973.0,1995.0,22.0,299,"Bishop, A.D.","Bishop, A.",0.46,1,http://www.wikidata.org/entity/Q4766275,Ann Bishop
833,"Metcalfe, P.","collector.Metcalfe, P.",915,"collector:""Metcalfe, P.""",1961.0,2005.0,44.0,285,"Metcalfe, P.","Metcalfe, G.",0.46,1,http://www.wikidata.org/entity/Q36565460,G. Metcalfe
34,"Clarkson, J.","collector.Clarkson, J.",2400,"collector:""Clarkson, J.""",1972.0,2016.0,44.0,146,"Clarkson, J.","Clarkson, J.R.",0.47,1,http://www.wikidata.org/entity/Q21392436,John Richard Clarkson
293,"Edyvane, K.","collector.Edyvane, K.",3771,"collector:""Edyvane, K.""",1959.0,1995.0,36.0,140,"Edyvane, K.","Edyvane, K.S.",0.47,1,http://www.wikidata.org/entity/Q36604147,Karen Susan Edyvane
390,"Thompson, S.","collector.Thompson, S.",1119,"collector:""Thompson, S.""",1903.0,2019.0,116.0,898,"Thompson, S.","Thompson, S.A.",0.47,1,http://www.wikidata.org/entity/Q21610661,Sue A. Thompson
690,"Kerrigan, R.","collector.Kerrigan, R.",1196,"collector:""Kerrigan, R.""",1991.0,2017.0,26.0,282,"Kerrigan, R.","Kerrigan, R.A.",0.47,1,http://www.wikidata.org/entity/Q18986125,Raelee A. Kerrigan
728,"Branwhite, P.","collector.Branwhite, P.",1091,"collector:""Branwhite, P.""",1986.0,2005.0,19.0,376,"Branwhite, P.","Branwhite, B.",0.47,1,http://www.wikidata.org/entity/Q88811943,Boris Branwhite
136,"Halford, D.","collector.Halford, D.",8079,"collector:""Halford, D.""",1976.0,2016.0,40.0,674,"Halford, D.","Halford, D.A.",0.48,1,http://www.wikidata.org/entity/Q15711547,David A. Halford
151,"Wightman, G.","collector.Wightman, G.",6876,"collector:""Wightman, G.""",1946.0,2012.0,66.0,639,"Wightman, G.","Wightman, G.M.",0.48,1,http://www.wikidata.org/entity/Q26714546,Glenn M. Wightman
610,"Piggin, J.","collector.Piggin, J.",1404,"collector:""Piggin, J.""",1971.0,2001.0,30.0,253,"Piggin, J.","Piggin, J.E.",0.48,1,http://www.wikidata.org/entity/Q36597055,Josephine E. Piggin
828,"Rutherford, S.","collector.Rutherford, S.",924,"collector:""Rutherford, S.""",1963.0,2016.0,53.0,641,"Rutherford, S.","Rutherford, A.",0.48,1,http://www.wikidata.org/entity/Q33691540,Alison Rutherford
879,"Anway, J.C.","collector.Anway, J.C.",834,"collector:""Anway, J.C.""",1954.0,1985.0,31.0,193,"Anway, J.C.","Anway, J.",0.48,1,http://www.wikidata.org/entity/Q36586071,J.C. Anway
39,"McDonald, K.R.","collector.McDonald, K.R.",19822,"collector:""McDonald, K.R.""",1971.0,2018.0,47.0,688,"McDonald, K.R.","McDonald, K.",0.49,1,http://www.wikidata.org/entity/Q22110845,Keith McDonald
53,"Crisp, M.D.","collector.Crisp, M.D.",17661,"collector:""Crisp, M.D.""",1876.0,2018.0,142.0,235,"Crisp, M.D.","Crisp, M.",0.49,1,http://www.wikidata.org/entity/Q4241213,Michael Crisp
118,"Chinnock, R.J.","collector.Chinnock, R.J.",10140,"collector:""Chinnock, R.J.""",1957.0,2018.0,61.0,781,"Chinnock, R.J.","Chinnock, R.",0.49,1,http://www.wikidata.org/entity/Q22958786,Robert Chinnock
122,"Cribb, A.B.","collector.Cribb, A.B.",9657,"collector:""Cribb, A.B.""",1926.0,2014.0,88.0,634,"Cribb, A.B.","Cribb, A.",0.49,1,http://www.wikidata.org/entity/Q21509505,Alan Cribb
314,"Johnstone, R.","collector.Johnstone, R.",831,"collector:""Johnstone, R.""",1878.0,2014.0,136.0,937,"Johnstone, R.","Johnstone, J.",0.49,1,http://www.wikidata.org/entity/Q6136940,James Johnstone
534,"Barrett, R.L. | Barrett, M.D.","collector.Barrett, R.L. | Barrett, M.D.",701,"collector:""Barrett, R.L. | Barrett, M.D.""",1992.0,2010.0,18.0,410,"Barrett, R.L. | Barrett, M.D.","Barrett, R.L.",0.49,1,http://www.wikidata.org/entity/Q18982878,Russell Lindsay Barrett
593,"Macfarlane, T.D.","collector.Macfarlane, T.D.",1447,"collector:""Macfarlane, T.D.""",1973.0,2018.0,45.0,314,"Macfarlane, T.D.","Macfarlane, T.",0.49,1,http://www.wikidata.org/entity/Q5665130,Terry Macfarlane
623,"Stewart, G.","collector.Stewart, G.",1380,"collector:""Stewart, G.""",1945.0,2015.0,70.0,195,"Stewart, G.","Stewart, G.A.",0.49,1,http://www.wikidata.org/entity/Q21393132,Grace Anne Stewart
699,"LeBreton, C.","collector.LeBreton, C.",1168,"collector:""LeBreton, C.""",1975.0,1991.0,16.0,388,"LeBreton, C.","LeBreton, M.",0.49,1,http://www.wikidata.org/entity/Q21341238,Matthew LeBreton
832,"Whitelegge, T.W.","collector.Whitelegge, T.W.",916,"collector:""Whitelegge, T.W.""",1844.0,1985.0,141.0,18,"Whitelegge, T.W.","Whitelegge, T.",0.49,1,http://www.wikidata.org/entity/Q21341001,Thomas Whitelegge
951,"Nicholls, A.","collector.Nicholls, A.",752,"collector:""Nicholls, A.""",1948.0,1977.0,29.0,345,"Nicholls, A.","Nicholls, A.G.",0.49,1,http://www.wikidata.org/entity/Q21340004,Aubrey Gordon Nicholls
