,label,count,start_date,end_date,activity_span,name,matched_name,distance,item_count,items,item_labels
536,"Cargill, D.C.",1682,1980.0,2019.0,39.0,"Cargill, D.C.","Cargill, D.C.",0.0,1,http://www.wikidata.org/entity/Q19799697,Dale Christine Cargill
533,"Barrett, R.L.",1726,1991.0,2017.0,26.0,"Barrett, R.L.","Barrett, R.L.",0.0,1,http://www.wikidata.org/entity/Q18982878,Russell Lindsay Barrett
69,"Eichler, H.",1778,1956.0,2000.0,44.0,"Eichler, H.","Eichler, H.",0.0,1,http://www.wikidata.org/entity/Q4530123,Hansjörg Eichler
525,"Craig, G.F.",1787,1984.0,2019.0,35.0,"Craig, G.F.","Craig, G.F.",0.0,1,http://www.wikidata.org/entity/Q26713798,Gillian F. Craig
524,"Crichton, G.A.",1793,1945.0,1997.0,52.0,"Crichton, G.A.","Crichton, G.A.",0.0,1,http://www.wikidata.org/entity/Q47115863,George A. Crichton
520,"Orme, A.E.",1806,1983.0,2019.0,36.0,"Orme, A.E.","Orme, A.E.",0.0,1,http://www.wikidata.org/entity/Q59604801,Andrew E. Orme
493,"Carr, D.J.",1807,1954.0,1996.0,42.0,"Carr, D.J.","Carr, D.J.",0.0,1,http://www.wikidata.org/entity/Q5086693,Dennis John Carr
515,"Boland, D.J.",1813,1969.0,1997.0,28.0,"Boland, D.J.","Boland, D.J.",0.0,1,http://www.wikidata.org/entity/Q21339944,Douglas John Boland
509,"Mathieson, M.T.",1847,1999.0,2018.0,19.0,"Mathieson, M.T.","Mathieson, M.T.",0.0,1,http://www.wikidata.org/entity/Q26714608,M.T. Mathieson
503,"Dietrich, A.",1885,1836.0,1965.0,129.0,"Dietrich, A.","Dietrich, A.",0.0,1,http://www.wikidata.org/entity/Q76851,Amalie Dietrich
499,"Jarman, S.J.",1910,1970.0,2015.0,45.0,"Jarman, S.J.","Jarman, S.J.",0.0,1,http://www.wikidata.org/entity/Q26713197,S.Jean Jarman
496,"Messina, A.",1920,2005.0,2020.0,15.0,"Messina, A.","Messina, A.",0.0,1,http://www.wikidata.org/entity/Q18986897,Andre Messina
494,"Hamilton, A.A.",1923,1896.0,1922.0,26.0,"Hamilton, A.A.","Hamilton, A.A.",0.0,1,http://www.wikidata.org/entity/Q5706952,Arthur Andrew Hamilton
490,"Wilson, J.B.",1945,1872.0,1989.0,117.0,"Wilson, J.B.","Wilson, J.B.",0.0,1,http://www.wikidata.org/entity/Q21612774,John Bracebridge Wilson
367,"MacKee, H.S.",1948,1864.0,1996.0,132.0,"MacKee, H.S.","MacKee, H.S.",0.0,1,http://www.wikidata.org/entity/Q21519729,Hugh Shaw MacKee
483,"Guymer, G.P.",1963,1926.0,2015.0,89.0,"Guymer, G.P.","Guymer, G.P.",0.0,1,http://www.wikidata.org/entity/Q5883585,Gordon P. Guymer
480,"Barlow, B.A.",1970,1956.0,2000.0,44.0,"Barlow, B.A.","Barlow, B.A.",0.0,1,http://www.wikidata.org/entity/Q6398703,Bryan Alwyn Barlow
479,"Tate, R.",1982,1837.0,1997.0,160.0,"Tate, R.","Tate, R.",0.0,1,http://www.wikidata.org/entity/Q7288153,Ralph Tate
478,"Tracey, J.G.",1992,1950.0,2000.0,50.0,"Tracey, J.G.","Tracey, J.G.",0.0,1,http://www.wikidata.org/entity/Q19060983,John Geoffrey Tracey
476,"Allen, M.G.",2019,1996.0,1997.0,1.0,"Allen, M.G.","Allen, M.G.",0.0,1,http://www.wikidata.org/entity/Q22107044,Michael G. Allen
129,"Jacobs, S.",2020,1896.0,2008.0,112.0,"Jacobs, S.","Jacobs, S.",0.0,1,http://www.wikidata.org/entity/Q2528400,Surrey Jacobs
472,"Morton, A.",2050,1886.0,2005.0,119.0,"Morton, A.","Morton, A.",0.0,1,http://www.wikidata.org/entity/Q21535320,Alexander Morton
470,"Clark, M.",2063,1895.0,1990.0,95.0,"Clark, M.","Clark, M.",0.0,1,http://www.wikidata.org/entity/Q36622362,Mindi Clark
469,"Brown, A.J.",2072,1941.0,2017.0,76.0,"Brown, A.J.","Brown, A.J.",0.0,1,http://www.wikidata.org/entity/Q33665234,A.J. Brown
468,"Simson, A.",2077,1838.0,1978.0,140.0,"Simson, A.","Simson, A.",0.0,1,http://www.wikidata.org/entity/Q2871726,Augustus Simson
465,"Strid, A.",2096,1972.0,1993.0,21.0,"Strid, A.","Strid, A.",0.0,1,http://www.wikidata.org/entity/Q13409388,Arne Strid
464,"Hartley, T.G.",2116,1930.0,2004.0,74.0,"Hartley, T.G.","Hartley, T.G.",0.0,1,http://www.wikidata.org/entity/Q349605,Thomas Gordon Hartley
463,"Brockman, G.",2122,1994.0,2017.0,23.0,"Brockman, G.","Brockman, G.",0.0,1,http://www.wikidata.org/entity/Q21506514,Garry Brockman
460,"Lally, T.R.",2146,1976.0,2016.0,40.0,"Lally, T.R.","Lally, T.R.",0.0,1,http://www.wikidata.org/entity/Q21391002,Terena R. Lally
457,"Southcott, R.V.",2161,1937.0,1994.0,57.0,"Southcott, R.V.","Southcott, R.V.",0.0,1,http://www.wikidata.org/entity/Q3441567,Ronald Vernon Southcott
451,"Bennett, E.M.",2234,1941.0,2012.0,71.0,"Bennett, E.M.","Bennett, E.M.",0.0,1,http://www.wikidata.org/entity/Q20155122,Eleanor Marion Bennett
452,"Wilson, P.",2234,1950.0,2006.0,56.0,"Wilson, P.","Wilson, P.",0.0,1,http://www.wikidata.org/entity/Q2505994,Percy Wilson
448,"Vickery, J.W.",2272,1912.0,1978.0,66.0,"Vickery, J.W.","Vickery, J.W.",0.0,1,http://www.wikidata.org/entity/Q6297664,Joyce Winifred Vickery
447,"Bougher, N.L.",2273,1982.0,2018.0,36.0,"Bougher, N.L.","Bougher, N.L.",0.0,1,http://www.wikidata.org/entity/Q21506359,Neale Lorne Bougher
444,"Jackson, G.",2285,1880.0,2008.0,128.0,"Jackson, G.","Jackson, G.",0.0,1,http://www.wikidata.org/entity/Q4160115,George Jackson
443,"Black, J.M.",2355,1819.0,2016.0,197.0,"Black, J.M.","Black, J.M.",0.0,1,http://www.wikidata.org/entity/Q924556,John McConnell Black
441,"Weston, A.S.",2362,1892.0,1999.0,107.0,"Weston, A.S.","Weston, A.S.",0.0,1,http://www.wikidata.org/entity/Q21612531,Arthur Stewart Weston
440,"Schofield, W.B.",2374,1883.0,1996.0,113.0,"Schofield, W.B.","Schofield, W.B.",0.0,1,http://www.wikidata.org/entity/Q21340086,Wilfred Borden Schofield
436,"Nicholls, W.H.",2400,1921.0,1962.0,41.0,"Nicholls, W.H.","Nicholls, W.H.",0.0,1,http://www.wikidata.org/entity/Q10393700,William Henry Nicholls
435,"Greuter, W.",2423,1973.0,2001.0,28.0,"Greuter, W.","Greuter, W.",0.0,1,http://www.wikidata.org/entity/Q123950,Werner Greuter
434,"Clemens, M.S.",2428,1916.0,1958.0,42.0,"Clemens, M.S.","Clemens, M.S.",0.0,1,http://www.wikidata.org/entity/Q6780787,Mary Strong Clemens
433,"Fitzgerald, W.V.",2432,1874.0,1978.0,104.0,"Fitzgerald, W.V.","Fitzgerald, W.V.",0.0,1,http://www.wikidata.org/entity/Q6167753,William Vincent Fitzgerald
430,"Stevens, N.",2464,1953.0,2000.0,47.0,"Stevens, N.","Stevens, N.",0.0,1,http://www.wikidata.org/entity/Q433487,Nettie Stevens
428,"Makinson, R.O.",2482,1981.0,2009.0,28.0,"Makinson, R.O.","Makinson, R.O.",0.0,1,http://www.wikidata.org/entity/Q21338996,Robert Owen Makinson
426,"Boomsma, C.D.",2491,1907.0,1992.0,85.0,"Boomsma, C.D.","Boomsma, C.D.",0.0,1,http://www.wikidata.org/entity/Q21339324,Clifford David Boomsma
421,"Morris, A.",2528,1872.0,2016.0,144.0,"Morris, A.","Morris, A.",0.0,1,http://www.wikidata.org/entity/Q4710866,Albert Morris
418,"Wapstra, M.",2530,1992.0,2019.0,27.0,"Wapstra, M.","Wapstra, M.",0.0,1,http://www.wikidata.org/entity/Q21612226,Mark Wapstra
416,"Williams, K.A.",2582,1959.0,1992.0,33.0,"Williams, K.A.","Williams, K.A.",0.0,1,http://www.wikidata.org/entity/Q22109408,Kevin A. Williams
412,"Waterhouse, J.T.",2598,1936.0,1991.0,55.0,"Waterhouse, J.T.","Waterhouse, J.T.",0.0,1,http://www.wikidata.org/entity/Q5933646,John Teast Waterhouse
410,"Carrick, J.",2612,1952.0,1979.0,27.0,"Carrick, J.","Carrick, J.",0.0,1,http://www.wikidata.org/entity/Q21505777,John Carrick
409,"McDonald, W.J.",2621,1873.0,2015.0,142.0,"McDonald, W.J.","McDonald, W.J.",0.0,1,http://www.wikidata.org/entity/Q47122308,William J. McDonald
404,"Beadle, N.C.W.",2650,1932.0,1989.0,57.0,"Beadle, N.C.W.","Beadle, N.C.W.",0.0,1,http://www.wikidata.org/entity/Q21505822,Noel Charles William Beadle
403,"White, S.A.",2660,1897.0,2013.0,116.0,"White, S.A.","White, S.A.",0.0,1,http://www.wikidata.org/entity/Q7410742,Samuel Albert White
401,"Simon, B.K.",2669,1946.0,2013.0,67.0,"Simon, B.K.","Simon, B.K.",0.0,1,http://www.wikidata.org/entity/Q5734662,Bryan Kenneth Simon
136,"Halford, D.A.",2682,1984.0,2018.0,34.0,"Halford, D.A.","Halford, D.A.",0.0,1,http://www.wikidata.org/entity/Q15711547,David A. Halford
90,"Craven, L.",2702,1960.0,2006.0,46.0,"Craven, L.","Craven, L.",0.0,1,http://www.wikidata.org/entity/Q6708677,Lyndley Craven
394,"French, C.J.",2718,1907.0,2018.0,111.0,"French, C.J.","French, C.J.",0.0,1,http://www.wikidata.org/entity/Q26251034,Christopher J. French
391,"Somerville, J.",2729,1885.0,1968.0,83.0,"Somerville, J.","Somerville, J.",0.0,1,http://www.wikidata.org/entity/Q76892375,Janet Somerville
387,"Duretto, M.F.",2756,1991.0,2018.0,27.0,"Duretto, M.F.","Duretto, M.F.",0.0,1,http://www.wikidata.org/entity/Q5996322,Marco F. Duretto
385,"Perry, R.",2782,1942.0,1979.0,37.0,"Perry, R.","Perry, R.",0.0,1,http://www.wikidata.org/entity/Q25800152,Rob Perry
380,"Forde, N.",2813,1898.0,1991.0,93.0,"Forde, N.","Forde, N.",0.0,1,http://www.wikidata.org/entity/Q21395061,Neville Forde
378,"Bastow, R.A.",2817,1854.0,1950.0,96.0,"Bastow, R.A.","Bastow, R.A.",0.0,1,http://www.wikidata.org/entity/Q7323833,Richard Austin Bastow
371,"Handasyde, T.",2831,1989.0,2017.0,28.0,"Handasyde, T.","Handasyde, T.",0.0,1,http://www.wikidata.org/entity/Q88827084,Tricia Handasyde
369,"Scott, F.J.",2886,1976.0,2017.0,41.0,"Scott, F.J.","Scott, F.J.",0.0,1,http://www.wikidata.org/entity/Q36557384,Fiona J. Scott
368,"Syme, K.",2898,1984.0,2018.0,34.0,"Syme, K.","Syme, K.",0.0,1,http://www.wikidata.org/entity/Q36609403,Katrina Syme
362,"Sankowsky, G.",2966,1968.0,2013.0,45.0,"Sankowsky, G.","Sankowsky, G.",0.0,1,http://www.wikidata.org/entity/Q26713785,G. Sankowsky
360,"Gunn, R.C.",2973,1808.0,1939.0,131.0,"Gunn, R.C.","Gunn, R.C.",0.0,1,http://www.wikidata.org/entity/Q4133320,Robert Campbell Gunn
350,"Hall, N.",3022,1883.0,1997.0,114.0,"Hall, N.","Hallé, N.",0.0,1,http://www.wikidata.org/entity/Q3206449,Nicolas Hallé
349,"Forsyth, W.",3043,1865.0,1999.0,134.0,"Forsyth, W.","Forsyth, W.",0.0,1,http://www.wikidata.org/entity/Q1509710,William Forsyth
346,"Gibson, N.",3045,1908.0,2018.0,110.0,"Gibson, N.","Gibson, N.",0.0,1,http://www.wikidata.org/entity/Q21513975,Neil Gibson
344,"Camfield, J.H.",3067,1871.0,1997.0,126.0,"Camfield, J.H.","Camfield, J.H.",0.0,1,http://www.wikidata.org/entity/Q21506890,Julius Henry Camfield
343,"Weymouth, W.A.",3073,1811.0,1990.0,179.0,"Weymouth, W.A.","Weymouth, W.A.",0.0,1,http://www.wikidata.org/entity/Q21612552,William Anderson Weymouth
342,"Risler, J.",3074,1995.0,2011.0,16.0,"Risler, J.","Risler, J.",0.0,1,http://www.wikidata.org/entity/Q36597987,Johan Risler
339,"Skinner, S.",3076,1967.0,2020.0,53.0,"Skinner, S.","Skinner, S.",0.0,1,http://www.wikidata.org/entity/Q6134185,Stephen Skinner
338,"Jobson, R.W.",3089,1983.0,2018.0,35.0,"Jobson, R.W.","Jobson, R.W.",0.0,1,http://www.wikidata.org/entity/Q18985935,Richard W. Jobson
337,"Betche, E.",3098,1850.0,1986.0,136.0,"Betche, E.","Betche, E.",0.0,1,http://www.wikidata.org/entity/Q8777414,Ernst Betche
333,"Lucas, A.H.S.",3130,1801.0,1986.0,185.0,"Lucas, A.H.S.","Lucas, A.H.S.",0.0,1,http://www.wikidata.org/entity/Q2865141,Arthur Henry Shakespeare Lucas
328,"Jackes, B.R.",3200,1955.0,2019.0,64.0,"Jackes, B.R.","Jackes, B.R.",0.0,1,http://www.wikidata.org/entity/Q21516848,Betsy Rivers Jackes
309,"Maconochie, J.",3218,1948.0,1987.0,39.0,"Maconochie, J.","Maconochie, J.",0.0,1,http://www.wikidata.org/entity/Q21339335,John Maconochie
327,"Ross, J.H.",3221,1896.0,2005.0,109.0,"Ross, J.H.","Ross, J.H.",0.0,1,http://www.wikidata.org/entity/Q5925767,James Henderson Ross
323,"Haegi, L.",3236,1948.0,1999.0,51.0,"Haegi, L.","Haegi, L.",0.0,1,http://www.wikidata.org/entity/Q5971806,Laurence Haegi
322,"Gray, A.M.",3243,1936.0,2017.0,81.0,"Gray, A.M.","Gray, A.M.",0.0,1,http://www.wikidata.org/entity/Q18985093,Alan Maurice Gray
319,"Walter, C.",3301,1835.0,1999.0,164.0,"Walter, C.","Walter, C.",0.0,1,http://www.wikidata.org/entity/Q17053407,Carl Walter
311,"Norris, D.H.",3417,1973.0,1987.0,14.0,"Norris, D.H.","Norris, D.H.",0.0,1,http://www.wikidata.org/entity/Q21522236,Daniel Howard Norris
310,"Wheeler, J.R.",3432,1958.0,2002.0,44.0,"Wheeler, J.R.","Wheeler, J.R.",0.0,1,http://www.wikidata.org/entity/Q19003314,Judith Roderick Wheeler
307,"West, J.G.",3545,1917.0,2011.0,94.0,"West, J.G.","West, J.G.",0.0,1,http://www.wikidata.org/entity/Q18166796,Judith Gay West
299,"Kuchel, R.H.",3680,1906.0,1981.0,75.0,"Kuchel, R.H.","Kuchel, R.H.",0.0,1,http://www.wikidata.org/entity/Q6107306,Rex Harold Kuchel
289,"Brown, E.A.",3788,1974.0,2012.0,38.0,"Brown, E.A.","Brown, E.A.",0.0,1,http://www.wikidata.org/entity/Q21506537,Elizabeth Anne Brown
285,"Tepper, J.G.O.",3861,1829.0,1996.0,167.0,"Tepper, J.G.O.","Tepper, J.G.O.",0.0,1,http://www.wikidata.org/entity/Q2891010,Johann Gottlieb Otto Tepper
282,"Morris, D.I.",3865,1961.0,2004.0,43.0,"Morris, D.I.","Morris, D.I.",0.0,1,http://www.wikidata.org/entity/Q21388745,Dennis Ivor Morris
280,"Olde, P.M.",3887,1904.0,2016.0,112.0,"Olde, P.M.","Olde, P.M.",0.0,1,http://www.wikidata.org/entity/Q6073432,Peter M. Olde
279,"Blaxell, D.F.",3890,1954.0,2002.0,48.0,"Blaxell, D.F.","Blaxell, D.F.",0.0,1,http://www.wikidata.org/entity/Q4088436,Donald Frederick Blaxell
278,"Thomas, M.B.",3903,1965.0,2018.0,53.0,"Thomas, M.B.","Thomas, M.B.",0.0,1,http://www.wikidata.org/entity/Q21610629,Mason Blanchard Thomas
277,"Story, R.",3940,1900.0,1996.0,96.0,"Story, R.","Story, R.",0.0,1,http://www.wikidata.org/entity/Q18166629,Robert Story
276,"Wakefield, N.A.",3942,1918.0,1989.0,71.0,"Wakefield, N.A.","Wakefield, N.A.",0.0,1,http://www.wikidata.org/entity/Q7051918,Norman Arthur Wakefield
268,"Hunt, D.",4107,1914.0,1997.0,83.0,"Hunt, D.","Hunt, D.",0.0,1,http://www.wikidata.org/entity/Q1176320,David Hunt
267,"Hoogland, R.D.",4108,1951.0,1986.0,35.0,"Hoogland, R.D.","Hoogland, R.D.",0.0,1,http://www.wikidata.org/entity/Q7383565,Ruurd Dirk Hoogland
264,"Jeanes, J.A.",4143,1983.0,2018.0,35.0,"Jeanes, J.A.","Jeanes, J.A.",0.0,1,http://www.wikidata.org/entity/Q21395685,Jeffrey A. Jeanes
261,"Hunter, J.T.",4185,1984.0,2012.0,28.0,"Hunter, J.T.","Hunter, J.T.",0.0,1,http://www.wikidata.org/entity/Q5933635,John T. Hunter
260,"Millar, A.J.K.",4201,1979.0,2005.0,26.0,"Millar, A.J.K.","Millar, A.J.K.",0.0,1,http://www.wikidata.org/entity/Q21521498,Alan J.K. Millar
259,"Cheel, E.",4248,1840.0,2003.0,163.0,"Cheel, E.","Cheel, E.",0.0,1,http://www.wikidata.org/entity/Q2612815,Edwin Cheel
254,"Baeuerlen, W.",4287,1874.0,1990.0,116.0,"Baeuerlen, W.","Baeuerlen, W.",0.0,1,http://www.wikidata.org/entity/Q62088127,William Baeuerlen
250,"Nicolle, D.",4351,1990.0,2017.0,27.0,"Nicolle, D.","Nicolle, D.",0.0,1,http://www.wikidata.org/entity/Q18987043,Dean Nicolle
243,"Green, J.W.",4454,1940.0,2012.0,72.0,"Green, J.W.","Green, J.W.",0.0,1,http://www.wikidata.org/entity/Q21391513,John Wagener Green
242,"Carr, G.W.",4471,1924.0,2015.0,91.0,"Carr, G.W.","Carr, G.W.",0.0,1,http://www.wikidata.org/entity/Q3281577,Geoffrey William Carr
241,"Entwisle, T.J.",4483,1980.0,2015.0,35.0,"Entwisle, T.J.","Entwisle, T.J.",0.0,1,http://www.wikidata.org/entity/Q21512240,Timothy John Entwisle
236,"Cambage, R.H.",4633,1883.0,2011.0,128.0,"Cambage, R.H.","Cambage, R.H.",0.0,1,http://www.wikidata.org/entity/Q7326472,Richard Hind Cambage
235,"Dallachy, J.",4638,1848.0,1892.0,44.0,"Dallachy, J.","Dallachy, J.",0.0,1,http://www.wikidata.org/entity/Q16065577,John Dallachy
233,"Leach, G.",4657,1954.0,2018.0,64.0,"Leach, G.","Leach, G.",0.0,1,http://www.wikidata.org/entity/Q5885625,Gregory Leach
231,"Schodde, R.",4693,1930.0,1998.0,68.0,"Schodde, R.","Schodde, R.",0.0,1,http://www.wikidata.org/entity/Q534418,Richard Schodde
228,"Lyne, A.M.",4835,1955.0,2007.0,52.0,"Lyne, A.M.","Lyne, A.M.",0.0,1,http://www.wikidata.org/entity/Q33682944,A.M. Lyne
226,"Rogers, R.W.",4945,1959.0,2016.0,57.0,"Rogers, R.W.","Rogers, R.W.",0.0,1,http://www.wikidata.org/entity/Q21387939,Roderick Westgarth Rogers
223,"Sharpe, P.R.",5007,1951.0,2007.0,56.0,"Sharpe, P.R.","Sharpe, P.R.",0.0,1,http://www.wikidata.org/entity/Q21608752,Philip Ridley Sharpe
221,"Huisman, J.M.",5008,1981.0,2019.0,38.0,"Huisman, J.M.","Huisman, J.M.",0.0,1,http://www.wikidata.org/entity/Q21516642,John Marinus Huisman
220,"Lepp, H.",5023,1977.0,2016.0,39.0,"Lepp, H.","Lepp, H.",0.0,1,http://www.wikidata.org/entity/Q36575160,Heino Lepp
217,"Briggs, J.D.",5133,1897.0,2001.0,104.0,"Briggs, J.D.","Briggs, J.D.",0.0,1,http://www.wikidata.org/entity/Q5933159,John D. Briggs
216,"Dockrill, A.W.",5143,1935.0,1983.0,48.0,"Dockrill, A.W.","Dockrill, A.W.",0.0,1,http://www.wikidata.org/entity/Q5668895,Alick William Dockrill
215,"Flecker, H.",5201,1847.0,1980.0,133.0,"Flecker, H.","Flecker, H.",0.0,1,http://www.wikidata.org/entity/Q21539192,Hugo Flecker
214,"Collier, P.A.",5265,1958.0,2011.0,53.0,"Collier, P.A.","Collier, P.A.",0.0,1,http://www.wikidata.org/entity/Q47115694,Philip A. Collier
211,"Williamson, H.B.",5362,1828.0,1992.0,164.0,"Williamson, H.B.","Williamson, H.B.",0.0,1,http://www.wikidata.org/entity/Q20016691,Herbert Bennett Williamson
209,"Forbes, S.J.",5374,1937.0,2013.0,76.0,"Forbes, S.J.","Forbes, S.J.",0.0,1,http://www.wikidata.org/entity/Q21513320,Stephen J. Forbes
208,"Johnson, R.W.",5401,1930.0,2010.0,80.0,"Johnson, R.W.","Johnson, R.W.",0.0,1,http://www.wikidata.org/entity/Q21505765,Robert William Johnson
207,"Gauba, E.",5417,1900.0,1983.0,83.0,"Gauba, E.","Gauba, E.",0.0,1,http://www.wikidata.org/entity/Q5837203,Erwin Gauba
206,"Verdon, D.",5444,1960.0,1994.0,34.0,"Verdon, D.","Verdon, D.",0.0,1,http://www.wikidata.org/entity/Q21341750,Douglas Verdon
204,"Price, I.R.",5474,1684.0,1995.0,311.0,"Price, I.R.","Price, I.R.",0.0,1,http://www.wikidata.org/entity/Q21523240,Ian Russell Price
196,"Slee, A.V.",5587,1973.0,2020.0,47.0,"Slee, A.V.","Slee, A.V.",0.0,1,http://www.wikidata.org/entity/Q21609032,Andrew Vernon Slee
193,"Adams, L.G.",5745,1948.0,2007.0,59.0,"Adams, L.G.","Adams, L.G.",0.0,1,http://www.wikidata.org/entity/Q10316562,Laurence George Adams
191,"Clements, M.A.",5779,1886.0,2019.0,133.0,"Clements, M.A.","Clements, M.A.",0.0,1,http://www.wikidata.org/entity/Q2272220,Mark Alwin Clements
187,"Lang, P.J.",5949,1967.0,2018.0,51.0,"Lang, P.J.","Lang, P.J.",0.0,1,http://www.wikidata.org/entity/Q21516211,Peter J. Lang
184,"Pedley, L.",6041,1862.0,2014.0,152.0,"Pedley, L.","Pedley, L.",0.0,1,http://www.wikidata.org/entity/Q4347893,Leslie Pedley
179,"Copeland, L.M.",6287,1979.0,2018.0,39.0,"Copeland, L.M.","Copeland, L.M.",0.0,1,http://www.wikidata.org/entity/Q5968686,Lachlan Mackenzie Copeland
173,"Trudgen, M.E.",6409,1971.0,2011.0,40.0,"Trudgen, M.E.","Trudgen, M.E.",0.0,1,http://www.wikidata.org/entity/Q5990483,Malcolm Eric Trudgen
169,"Barker, W.R.",6461,1901.0,2018.0,117.0,"Barker, W.R.","Barker, W.R.",0.0,1,http://www.wikidata.org/entity/Q21505669,William Robert Barker
166,"Rodway, L.",6555,1864.0,2012.0,148.0,"Rodway, L.","Rodway, L.",0.0,1,http://www.wikidata.org/entity/Q4396077,Leonard Rodway
159,"Lepschi, B.J.",6746,1955.0,2018.0,63.0,"Lepschi, B.J.","Lepschi, B.J.",0.0,1,http://www.wikidata.org/entity/Q5733654,Brendan John Lepschi
158,"Rodway, F.A.",6761,1883.0,2001.0,118.0,"Rodway, F.A.","Rodway, F.A.",0.0,1,http://www.wikidata.org/entity/Q21607319,Frederick Arthur Rodway
155,"Rodd, A.N.",6773,1876.0,2019.0,143.0,"Rodd, A.N.","Rodd, A.N.",0.0,1,http://www.wikidata.org/entity/Q5696967,Anthony N. Rodd
154,"Brass, L.J.",6774,1915.0,1998.0,83.0,"Brass, L.J.","Brass, L.J.",0.0,1,http://www.wikidata.org/entity/Q6525437,Leonard John Brass
153,"Booth, R.",6792,1963.0,2017.0,54.0,"Booth, R.","Booth, R.",0.0,1,http://www.wikidata.org/entity/Q33664819,R. Booth
152,"Beard, J.S.",6815,1862.0,1998.0,136.0,"Beard, J.S.","Beard, J.S.",0.0,1,http://www.wikidata.org/entity/Q6258846,John Stanley Beard
148,"Fensham, R.J.",6907,1885.0,2019.0,134.0,"Fensham, R.J.","Fensham, R.J.",0.0,1,http://www.wikidata.org/entity/Q26713354,R.J. Fensham
147,"Gray, M.",6954,1935.0,2010.0,75.0,"Gray, M.","Gray, M.",0.0,1,http://www.wikidata.org/entity/Q21514232,Max Gray
146,"Curtis, W.M.",7274,1862.0,2005.0,143.0,"Curtis, W.M.","Curtis, W.M.",0.0,1,http://www.wikidata.org/entity/Q452813,Winifred Mary Curtis
145,"Hubbard, C.E.",7289,1920.0,1981.0,61.0,"Hubbard, C.E.","Hubbard, C.E.",0.0,1,http://www.wikidata.org/entity/Q2353716,Charles Edward Hubbard
144,"Ashby, A.M.",7312,1920.0,1984.0,64.0,"Ashby, A.M.","Ashby, A.M.",0.0,1,http://www.wikidata.org/entity/Q17000830,Alison Marjorie Ashby
138,"Lothian, T.R.N.",8032,1904.0,1997.0,93.0,"Lothian, T.R.N.","Lothian, T.R.N.",0.0,1,http://www.wikidata.org/entity/Q17403916,Thomas Robert Noel Lothian
137,"Helms, R.",8046,1841.0,1999.0,158.0,"Helms, R.","Helms, R.",0.0,1,http://www.wikidata.org/entity/Q19877827,Richard Helms
134,"Powell, J.M.",8261,1953.0,1997.0,44.0,"Powell, J.M.","Powell, J.M.",0.0,1,http://www.wikidata.org/entity/Q21523165,Jocelyn Marie Powell
131,"Irvine, A.K.",8698,1971.0,2000.0,29.0,"Irvine, A.K.","Irvine, A.K.",0.0,1,http://www.wikidata.org/entity/Q19950101,Anthony Kyle Irvine
127,"Smith, L.S.",9008,1854.0,1998.0,144.0,"Smith, L.S.","Smith, L.S.",0.0,1,http://www.wikidata.org/entity/Q2884481,Lindsay Stuart Smith
125,"Wannan, B.S.",9064,1975.0,2018.0,43.0,"Wannan, B.S.","Wannan, B.S.",0.0,1,http://www.wikidata.org/entity/Q26714009,B.S. Wannan
64,"Chippendale, G.M.",9137,1853.0,1994.0,141.0,"Chippendale, G.M.","Chippendale, G.M.",0.0,1,http://www.wikidata.org/entity/Q5537873,George McCartney Chippendale
122,"Corrick, M.G.",9562,1935.0,2007.0,72.0,"Corrick, M.G.","Corrick, M.G.",0.0,1,http://www.wikidata.org/entity/Q21509106,Margaret Georgina Corrick
120,"Perry, R.A.",9831,1843.0,1984.0,141.0,"Perry, R.A.","Perry, R.A.",0.0,1,http://www.wikidata.org/entity/Q62086632,Rayden Alfred Perry
118,"Everist, S.L.",10126,1930.0,1984.0,54.0,"Everist, S.L.","Everist, S.L.",0.0,1,http://www.wikidata.org/entity/Q6124434,Selwyn Lawrence Everist
66,"Albrecht, D.E.",10266,1900.0,2019.0,119.0,"Albrecht, D.E.","Albrecht, D.E.",0.0,1,http://www.wikidata.org/entity/Q8354093,David Edward Albrecht
115,"Briggs, B.G.",10428,1939.0,2019.0,80.0,"Briggs, B.G.","Briggs, B.G.",0.0,1,http://www.wikidata.org/entity/Q2356897,Barbara G. Briggs
113,"Dunlop, C.",10539,1908.0,2003.0,95.0,"Dunlop, C.","Dunlop, C.",0.0,1,http://www.wikidata.org/entity/Q13420116,Clyde Dunlop
110,"Alcock, C.R.",10542,1922.0,2011.0,89.0,"Alcock, C.R.","Alcock, C.R.",0.0,1,http://www.wikidata.org/entity/Q21505035,Charles Raymond Alcock
109,"Burbidge, N.T.",10712,1891.0,1995.0,104.0,"Burbidge, N.T.","Burbidge, N.T.",0.0,1,http://www.wikidata.org/entity/Q6963048,Nancy Tyson Burbidge
107,"Newbey, K.R.",10860,1931.0,1995.0,64.0,"Newbey, K.R.","Newbey, K.R.",0.0,1,http://www.wikidata.org/entity/Q6390524,Kenneth Raymond Newbey
106,"Mitchell, A.A.",10906,1905.0,2017.0,112.0,"Mitchell, A.A.","Mitchell, A.A.",0.0,1,http://www.wikidata.org/entity/Q36506183,A.A. Mitchell
104,"Walsh, N.G.",11057,1894.0,2020.0,126.0,"Walsh, N.G.","Walsh, N.G.",0.0,1,http://www.wikidata.org/entity/Q6041421,Neville Grant Walsh
102,"Jobson, P.C.",11106,1969.0,2017.0,48.0,"Jobson, P.C.","Jobson, P.C.",0.0,1,http://www.wikidata.org/entity/Q21391683,Peter C. Jobson
